	Id	Genere	FranjaEdat	NumVoluntariats
4326	4326	1	6	3
4327	4327	1	7	3
4328	4328	0	7	7
4329	4329	0	7	2
4330	4330	1	7	5
4331	4331	0	6	6
4332	4332	1	7	4
4333	4333	0	9	4
4334	4334	1	6	6
4335	4335	1	7	6
4336	4336	1	6	1
4337	4337	0	9	1
4338	4338	1	6	1
4339	4339	1	6	5
4340	4340	0	8	2
4341	4341	1	8	4
4342	4342	0	8	1
4343	4343	1	8	4
4344	4344	0	9	1
4345	4345	1	9	5
4346	4346	0	7	5
4347	4347	1	7	3
4348	4348	1	9	1
4349	4349	0	9	2
4350	4350	0	6	2
4351	4351	0	7	4
4352	4352	1	7	7
4353	4353	1	6	2
4354	4354	1	9	6
4355	4355	1	8	5
4356	4356	0	8	2
4357	4357	0	7	7
4358	4358	1	8	1
4359	4359	0	7	7
4360	4360	1	9	3
4361	4361	0	9	7
4362	4362	1	6	3
4363	4363	1	6	2
4364	4364	0	9	4
4365	4365	0	8	7
4366	4366	1	9	1
4367	4367	1	8	3
4368	4368	0	7	3
4369	4369	0	8	3
4370	4370	1	7	1
4371	4371	0	9	6
4372	4372	0	8	2
4373	4373	0	7	1
4374	4374	1	7	1
4375	4375	1	6	1
4376	4376	0	9	7
4377	4377	1	9	7
4378	4378	1	8	3
4379	4379	0	9	7
4380	4380	1	6	1
4381	4381	0	6	3
4382	4382	0	8	7
4383	4383	1	7	4
4384	4384	1	9	7
4385	4385	0	8	5
4386	4386	1	9	6
4387	4387	0	9	3
4388	4388	0	6	3
4389	4389	0	6	4
4390	4390	0	7	3
4391	4391	1	7	6
4392	4392	0	8	6
4393	4393	0	9	1
4394	4394	0	8	3
4395	4395	0	7	4
4396	4396	0	9	5
4397	4397	1	7	6
4398	4398	1	7	1
4399	4399	1	8	2
4400	4400	0	8	1
4401	4401	0	6	5
4402	4402	0	7	2
4403	4403	0	7	5
4404	4404	1	8	4
4405	4405	1	6	7
4406	4406	0	9	4
4407	4407	1	8	3
4408	4408	1	6	7
4409	4409	1	9	5
4410	4410	1	7	7
4411	4411	0	6	4
4412	4412	1	8	2
4413	4413	1	8	2
4414	4414	1	7	4
4415	4415	0	6	4
4416	4416	0	8	6
4417	4417	1	8	2
4418	4418	0	8	3
4419	4419	0	7	7
4420	4420	1	7	6
4421	4421	1	6	4
4422	4422	1	9	6
4423	4423	1	7	4
4424	4424	1	9	6
4425	4425	0	6	4
4426	4426	0	7	3
4427	4427	1	8	7
4428	4428	1	6	3
4429	4429	1	9	6
4430	4430	0	7	1
4431	4431	0	9	3
4432	4432	0	8	5
4433	4433	1	7	2
4434	4434	0	6	3
4435	4435	0	9	5
4436	4436	0	8	1
4437	4437	1	6	3
4438	4438	1	9	6
4439	4439	1	7	7
4440	4440	1	9	5
4441	4441	1	9	4
4442	4442	1	6	6
4443	4443	0	8	6
4444	4444	1	9	7
4445	4445	1	9	6
4446	4446	1	6	7
4447	4447	0	8	2
4448	4448	1	9	2
4449	4449	0	9	2
4450	4450	1	9	3
4451	4451	0	9	6
4452	4452	1	6	4
4453	4453	0	6	5
4454	4454	0	7	7
4455	4455	1	7	1
4456	4456	0	8	3
4457	4457	1	8	3
4458	4458	0	7	1
4459	4459	1	9	3
4460	4460	0	8	7
4461	4461	1	8	7
4462	4462	1	9	5
4463	4463	1	7	4
4464	4464	0	7	1
4465	4465	1	7	7
4466	4466	0	6	7
4467	4467	0	9	6
4468	4468	1	7	4
4469	4469	0	9	7
4470	4470	0	6	2
4471	4471	1	8	6
4472	4472	1	7	6
4473	4473	0	7	1
4474	4474	0	6	3
4475	4475	0	8	6
4476	4476	0	7	7
4477	4477	1	9	7
4478	4478	0	6	4
4479	4479	1	8	2
4480	4480	0	8	5
4481	4481	1	6	4
4482	4482	0	9	3
4483	4483	0	7	2
4484	4484	1	8	3
4485	4485	1	6	1
4486	4486	0	8	3
4487	4487	0	7	4
4488	4488	0	7	3
4489	4489	1	6	2
4490	4490	0	9	2
4491	4491	1	8	1
4492	4492	0	9	2
4493	4493	1	9	5
4494	4494	1	7	6
4495	4495	1	8	4
4496	4496	1	8	7
4497	4497	1	7	4
4498	4498	1	7	2
4499	4499	0	6	2
4500	4500	0	9	1
4501	4501	1	9	3
4502	4502	1	6	5
4503	4503	1	8	3
4504	4504	1	6	6
4505	4505	0	8	5
4506	4506	1	7	7
4507	4507	1	7	6
4508	4508	0	7	6
4509	4509	1	6	6
4510	4510	0	7	5
4511	4511	0	9	1
4512	4512	1	9	2
4513	4513	1	7	5
4514	4514	0	8	5
4515	4515	0	6	4
4516	4516	0	6	5
4517	4517	1	6	3
4518	4518	1	9	6
4519	4519	1	7	6
4520	4520	1	9	4
4521	4521	0	6	7
4522	4522	0	8	3
4523	4523	0	9	3
4524	4524	0	6	7
4525	4525	1	8	7
4526	4526	0	6	4
4527	4527	1	7	3
4528	4528	1	8	6
4529	4529	0	6	7
4530	4530	0	9	6
4531	4531	1	8	1
4532	4532	0	6	6
4533	4533	0	7	7
4534	4534	0	6	7
4535	4535	1	8	7
4536	4536	0	6	4
4537	4537	1	7	1
4538	4538	1	9	2
4539	4539	1	8	3
4540	4540	1	7	3
4541	4541	1	9	5
4542	4542	1	8	2
4543	4543	1	6	5
4544	4544	0	6	2
4545	4545	1	7	1
4546	4546	1	6	7
4547	4547	1	8	2
4548	4548	0	6	4
4549	4549	0	9	4
4550	4550	1	6	4
4551	4551	0	7	4
4552	4552	0	6	3
4553	4553	1	6	4
4554	4554	1	8	6
4555	4555	1	9	6
4556	4556	0	7	4
4557	4557	1	6	6
4558	4558	0	9	1
4559	4559	1	8	5
4560	4560	1	8	4
4561	4561	1	7	7
4562	4562	1	7	6
4563	4563	1	8	2
4564	4564	1	7	5
4565	4565	0	7	6
4566	4566	1	6	3
4567	4567	0	7	3
4568	4568	0	9	4
4569	4569	1	7	2
4570	4570	0	8	2
4571	4571	0	6	7
4572	4572	1	7	1
4573	4573	1	9	6
4574	4574	0	8	6
4575	4575	0	8	6
4576	4576	0	6	4
4577	4577	0	8	5
4578	4578	0	7	6
4579	4579	1	7	1
4580	4580	0	9	6
4581	4581	1	8	4
4582	4582	1	8	4
4583	4583	1	8	4
4584	4584	1	6	2
4585	4585	1	7	6
4586	4586	1	9	7
4587	4587	1	9	7
4588	4588	0	8	4
4589	4589	1	7	2
4590	4590	1	6	7
4591	4591	0	8	2
4592	4592	0	7	1
4593	4593	0	8	4
4594	4594	1	8	3
4595	4595	1	6	7
4596	4596	0	9	7
4597	4597	0	9	5
4598	4598	1	9	6
4599	4599	1	6	1
4600	4600	0	9	1
4601	4601	1	6	2
4602	4602	0	7	5
4603	4603	1	6	7
4604	4604	0	6	7
4605	4605	1	9	7
4606	4606	0	6	1
4607	4607	1	7	1
4608	4608	1	6	4
4609	4609	0	8	4
4610	4610	0	7	6
4611	4611	0	7	3
4612	4612	0	8	1
4613	4613	1	6	2
4614	4614	0	7	3
4615	4615	0	8	1
4616	4616	1	8	6
4617	4617	1	9	2
4618	4618	1	7	1
4619	4619	1	7	2
4620	4620	0	7	2
4621	4621	0	9	3
4622	4622	1	9	4
4623	4623	0	9	6
4624	4624	0	9	4
4625	4625	1	9	4
4626	4626	0	6	1
4627	4627	0	8	4
4628	4628	1	6	4
4629	4629	1	7	3
4630	4630	0	9	3
4631	4631	1	6	6
4632	4632	0	7	7
4633	4633	0	7	5
4634	4634	0	6	2
4635	4635	0	9	2
4636	4636	1	8	1
4637	4637	1	9	6
4638	4638	0	7	4
4639	4639	0	7	3
4640	4640	1	9	7
4641	4641	0	8	7
4642	4642	0	6	7
4643	4643	1	8	7
4644	4644	0	6	7
4645	4645	1	8	1
4646	4646	0	9	1
4647	4647	1	8	1
4648	4648	1	6	1
4649	4649	0	8	4
4650	4650	1	7	2
4651	4651	0	9	1
4652	4652	1	9	1
4653	4653	0	8	5
4654	4654	0	6	7
4655	4655	1	8	4
4656	4656	0	6	5
4657	4657	1	7	1
4658	4658	1	7	6
4659	4659	0	7	2
4660	4660	0	6	2
4661	4661	0	6	5
4662	4662	0	6	4
4663	4663	0	9	1
4664	4664	0	8	3
4665	4665	1	6	5
4666	4666	1	7	7
4667	4667	1	7	1
4668	4668	0	9	6
4669	4669	0	6	4
4670	4670	1	7	5
4671	4671	1	9	7
4672	4672	0	8	2
4673	4673	0	8	5
4674	4674	0	6	6
4675	4675	1	8	1
4676	4676	1	6	3
4677	4677	1	6	2
4678	4678	1	7	2
4679	4679	1	6	3
4680	4680	1	7	4
4681	4681	0	9	5
4682	4682	1	7	3
4683	4683	0	6	4
4684	4684	1	9	3
4685	4685	0	6	1
4686	4686	1	6	7
4687	4687	1	6	6
4688	4688	0	7	3
4689	4689	1	9	2
4690	4690	1	7	2
4691	4691	0	7	5
4692	4692	0	9	4
4693	4693	1	9	6
4694	4694	1	6	4
4695	4695	1	8	1
4696	4696	1	9	6
4697	4697	1	6	5
4698	4698	0	7	1
4699	4699	0	9	3
4700	4700	0	9	1
4701	4701	0	8	5
4702	4702	0	9	7
4703	4703	0	9	5
4704	4704	1	8	3
4705	4705	1	6	5
4706	4706	1	8	4
4707	4707	0	7	7
4708	4708	0	8	4
4709	4709	1	9	5
4710	4710	1	9	6
4711	4711	0	7	3
4712	4712	1	8	3
4713	4713	1	8	1
4714	4714	0	6	3
4715	4715	0	8	3
4716	4716	0	7	3
4717	4717	1	7	7
4718	4718	0	8	1
4719	4719	1	8	6
4720	4720	0	7	5
4721	4721	1	8	2
4722	4722	0	7	5
4723	4723	0	8	7
4724	4724	0	8	2
4725	4725	1	8	1
4726	4726	1	8	7
4727	4727	0	8	7
4728	4728	0	9	1
4729	4729	1	9	2
4730	4730	0	7	1
4731	4731	0	8	2
4732	4732	0	8	4
4733	4733	1	8	2
4734	4734	1	8	3
4735	4735	0	8	6
4736	4736	0	7	7
4737	4737	0	9	6
4738	4738	0	8	1
4739	4739	1	6	4
4740	4740	1	8	1
4741	4741	1	6	7
4742	4742	0	7	1
4743	4743	0	7	3
4744	4744	0	6	4
4745	4745	1	7	6
4746	4746	0	8	3
4747	4747	0	8	2
4748	4748	0	9	7
4749	4749	1	8	6
4750	4750	1	6	2
4751	4751	0	9	6
4752	4752	1	6	4
4753	4753	1	6	5
4754	4754	0	9	5
4755	4755	0	6	1
4756	4756	1	9	2
4757	4757	1	6	5
4758	4758	0	9	5
4759	4759	1	9	7
4760	4760	0	8	2
4761	4761	1	9	5
4762	4762	0	7	2
4763	4763	1	9	7
4764	4764	1	7	6
4765	4765	1	9	1
4766	4766	0	8	2
4767	4767	1	7	1
4768	4768	1	6	4
4769	4769	1	9	4
4770	4770	1	8	3
4771	4771	0	9	7
4772	4772	0	6	1
4773	4773	0	9	5
4774	4774	0	6	4
4775	4775	0	7	3
4776	4776	1	9	3
4777	4777	0	8	2
4778	4778	1	9	7
4779	4779	1	6	5
4780	4780	1	7	2
4781	4781	1	8	2
4782	4782	1	8	7
4783	4783	0	6	1
4784	4784	0	9	1
4785	4785	1	9	5
4786	4786	1	6	2
4787	4787	0	9	6
4788	4788	0	7	2
4789	4789	0	7	6
4790	4790	1	6	3
4791	4791	0	8	3
4792	4792	1	6	6
4793	4793	1	7	1
4794	4794	1	8	7
4795	4795	1	6	1
4796	4796	1	8	1
4797	4797	0	7	6
4798	4798	1	6	5
4799	4799	0	6	1
4800	4800	0	7	3
4801	4801	0	8	7
4802	4802	0	9	5
4803	4803	1	8	7
4804	4804	1	7	6
4805	4805	1	7	2
4806	4806	0	7	6
4807	4807	1	8	5
4808	4808	0	8	7
4809	4809	1	7	1
4810	4810	1	7	4
4811	4811	1	9	2
4812	4812	0	9	3
4813	4813	0	8	7
4814	4814	1	8	2
4815	4815	0	7	7
4816	4816	0	9	2
4817	4817	1	7	1
4818	4818	0	6	5
4819	4819	0	8	2
4820	4820	0	8	2
4821	4821	1	7	4
4822	4822	0	9	5
4823	4823	1	8	2
4824	4824	1	8	7
4825	4825	0	8	7
4826	4826	1	9	7
4827	4827	0	7	3
4828	4828	0	9	2
4829	4829	0	9	5
4830	4830	1	7	7
4831	4831	1	8	1
4832	4832	0	6	3
4833	4833	1	7	6
4834	4834	1	8	1
4835	4835	1	9	3
4836	4836	1	6	5
4837	4837	0	6	7
4838	4838	0	9	6
4839	4839	0	9	6
4840	4840	0	8	7
4841	4841	0	6	3
4842	4842	1	7	3
4843	4843	0	8	3
4844	4844	1	7	3
4845	4845	0	7	6
4846	4846	0	9	7
4847	4847	0	8	3
4848	4848	1	6	7
4849	4849	0	9	4
4850	4850	1	7	6
4851	4851	1	7	7
4852	4852	0	6	7
4853	4853	0	7	6
4854	4854	0	7	2
4855	4855	1	7	4
4856	4856	0	8	7
4857	4857	1	9	5
4858	4858	0	7	5
4859	4859	0	7	3
4860	4860	1	9	6
4861	4861	1	8	7
4862	4862	0	6	5
4863	4863	0	6	2
4864	4864	1	8	5
4865	4865	0	8	7
4866	4866	1	8	7
4867	4867	1	6	3
4868	4868	1	9	6
4869	4869	1	8	4
4870	4870	1	7	4
4871	4871	1	9	5
4872	4872	1	9	3
4873	4873	0	9	6
4874	4874	0	6	1
4875	4875	1	8	6
4876	4876	1	7	3
4877	4877	0	6	3
4878	4878	1	6	5
4879	4879	1	9	5
4880	4880	0	6	2
4881	4881	1	6	5
4882	4882	0	8	3
4883	4883	1	7	5
4884	4884	1	7	5
4885	4885	0	6	7
4886	4886	0	7	3
4887	4887	1	6	7
4888	4888	0	7	2
4889	4889	0	9	5
4890	4890	0	8	1
4891	4891	0	8	1
4892	4892	1	7	7
4893	4893	1	9	4
4894	4894	1	8	7
4895	4895	1	9	4
4896	4896	1	7	1
4897	4897	1	6	2
4898	4898	0	9	7
4899	4899	1	8	2
4900	4900	0	8	3
4901	4901	0	7	5
4902	4902	0	8	5
4903	4903	0	7	1
4904	4904	1	6	3
4905	4905	1	6	4
4906	4906	1	6	4
4907	4907	0	6	7
4908	4908	0	7	1
4909	4909	0	7	1
4910	4910	1	7	3
4911	4911	0	8	1
4912	4912	1	9	4
4913	4913	0	6	2
4914	4914	0	9	4
4915	4915	0	9	4
4916	4916	1	8	4
4917	4917	0	6	7
4918	4918	0	6	7
4919	4919	1	9	5
4920	4920	0	7	1
4921	4921	1	7	6
4922	4922	1	7	3
4923	4923	1	7	4
4924	4924	1	6	7
4925	4925	0	8	2
4926	4926	0	8	5
4927	4927	0	6	1
4928	4928	1	9	7
4929	4929	1	7	7
4930	4930	1	9	7
4931	4931	1	7	7
4932	4932	0	8	1
4933	4933	0	8	2
4934	4934	0	7	5
4935	4935	1	9	3
4936	4936	0	7	2
4937	4937	0	7	4
4938	4938	0	7	7
4939	4939	0	6	1
4940	4940	1	6	4
4941	4941	1	7	2
4942	4942	0	6	3
4943	4943	0	8	1
4944	4944	0	7	1
4945	4945	1	7	2
4946	4946	1	8	1
4947	4947	1	8	7
4948	4948	1	8	4
4949	4949	0	7	5
4950	4950	0	6	6
4951	4951	0	6	5
4952	4952	0	9	4
4953	4953	0	6	1
4954	4954	1	9	1
4955	4955	0	7	5
4956	4956	0	6	6
4957	4957	1	6	6
4958	4958	0	7	7
4959	4959	1	7	5
4960	4960	0	7	7
4961	4961	1	6	5
4962	4962	1	7	3
4963	4963	1	7	4
4964	4964	1	8	1
4965	4965	0	6	3
4966	4966	0	6	6
4967	4967	1	7	7
4968	4968	0	7	2
4969	4969	0	9	6
4970	4970	1	9	2
4971	4971	0	9	7
4972	4972	1	6	4
4973	4973	0	7	6
4974	4974	0	6	7
4975	4975	0	8	5
4976	4976	1	8	4
4977	4977	0	6	4
4978	4978	1	6	3
4979	4979	0	6	5
4980	4980	1	8	5
4981	4981	0	6	7
4982	4982	1	9	6
4983	4983	0	7	1
4984	4984	1	7	1
4985	4985	1	9	5
4986	4986	0	6	3
4987	4987	1	9	6
4988	4988	0	6	2
4989	4989	1	9	2
4990	4990	1	7	1
4991	4991	0	7	5
4992	4992	0	9	2
4993	4993	0	7	3
4994	4994	0	8	7
4995	4995	1	9	6
4996	4996	1	7	2
4997	4997	1	8	7
4998	4998	0	8	3
4999	4999	1	7	5
5000	5000	1	6	2
5001	5001	0	8	7
5002	5002	0	7	6
5003	5003	0	6	6
5004	5004	1	6	1
5005	5005	0	9	5
5006	5006	1	8	5
5007	5007	1	9	4
5008	5008	0	9	3
5009	5009	0	7	7
5010	5010	1	6	4
5011	5011	0	8	2
5012	5012	1	7	4
5013	5013	0	7	6
5014	5014	0	8	3
5015	5015	1	8	4
5016	5016	1	8	6
5017	5017	0	8	5
5018	5018	0	6	3
5019	5019	0	9	4
5020	5020	0	9	6
5021	5021	1	9	6
5022	5022	0	6	4
5023	5023	1	9	2
5024	5024	0	9	5
5025	5025	1	8	2
5026	5026	1	6	4
5027	5027	1	6	2
5028	5028	1	6	2
5029	5029	1	8	7
5030	5030	0	8	4
5031	5031	1	9	5
5032	5032	1	7	6
5033	5033	1	8	1
5034	5034	0	8	4
5035	5035	0	8	5
5036	5036	1	9	3
5037	5037	1	6	6
5038	5038	0	7	7
5039	5039	1	8	1
5040	5040	1	8	2
5041	5041	1	8	3
5042	5042	0	7	3
5043	5043	0	7	2
5044	5044	1	8	7
5045	5045	0	8	1
5046	5046	1	8	2
5047	5047	1	9	7
5048	5048	1	7	7
5049	5049	0	9	2
5050	5050	0	8	2
5051	5051	1	8	5
5052	5052	1	6	5
5053	5053	1	9	7
5054	5054	0	8	4
5055	5055	1	9	2
5056	5056	1	7	4
5057	5057	1	7	2
5058	5058	1	7	1
5059	5059	1	9	6
5060	5060	0	8	3
5061	5061	1	8	4
5062	5062	1	7	3
5063	5063	0	9	4
5064	5064	1	7	1
5065	5065	0	8	5
5066	5066	0	6	3
5067	5067	0	7	5
5068	5068	1	7	4
5069	5069	1	7	3
5070	5070	0	7	5
5071	5071	1	6	7
5072	5072	1	7	7
5073	5073	1	8	4
5074	5074	1	9	1
5075	5075	0	9	1
5076	5076	0	7	1
5077	5077	1	9	4
5078	5078	0	9	4
5079	5079	0	8	6
5080	5080	0	8	4
5081	5081	0	9	4
5082	5082	0	8	2
5083	5083	1	7	3
5084	5084	1	7	2
5085	5085	1	8	2
5086	5086	1	7	4
5087	5087	1	6	4
5088	5088	1	9	1
5089	5089	1	7	5
5090	5090	0	7	4
5091	5091	1	6	5
5092	5092	0	7	1
5093	5093	0	7	3
5094	5094	1	9	7
5095	5095	0	9	2
5096	5096	0	6	5
5097	5097	1	8	1
5098	5098	0	8	1
5099	5099	0	6	6
5100	5100	1	8	6
5101	5101	1	8	6
5102	5102	0	9	5
5103	5103	1	9	2
5104	5104	0	8	7
5105	5105	0	7	4
5106	5106	1	9	7
5107	5107	1	6	3
5108	5108	0	9	6
5109	5109	1	6	5
5110	5110	0	9	7
5111	5111	0	7	4
5112	5112	1	9	5
5113	5113	0	7	4
5114	5114	1	8	4
5115	5115	1	8	3
5116	5116	0	7	4
5117	5117	1	7	5
5118	5118	0	7	6
5119	5119	1	9	1
5120	5120	1	6	3
5121	5121	0	7	4
5122	5122	0	9	3
5123	5123	0	8	4
5124	5124	1	8	5
5125	5125	1	8	1
5126	5126	0	9	3
5127	5127	1	7	3
5128	5128	1	7	4
5129	5129	1	7	6
5130	5130	1	6	2
5131	5131	1	7	3
5132	5132	1	8	4
5133	5133	0	6	5
5134	5134	1	8	6
5135	5135	0	7	7
5136	5136	1	6	6
5137	5137	1	9	4
5138	5138	0	6	4
5139	5139	0	7	3
5140	5140	1	7	1
5141	5141	1	6	3
5142	5142	0	9	7
5143	5143	1	7	4
5144	5144	1	7	7
5145	5145	1	8	3
5146	5146	0	9	6
5147	5147	1	8	6
5148	5148	1	9	6
5149	5149	0	8	5
5150	5150	0	9	2
5151	5151	1	6	6
5152	5152	1	9	2
5153	5153	1	6	6
5154	5154	1	7	3
5155	5155	1	8	6
5156	5156	0	6	6
5157	5157	1	7	6
5158	5158	0	9	3
5159	5159	1	9	6
5160	5160	1	7	2
5161	5161	0	6	7
5162	5162	1	6	3
5163	5163	1	6	7
5164	5164	1	7	5
5165	5165	0	6	3
5166	5166	1	8	1
5167	5167	0	6	3
5168	5168	1	9	6
5169	5169	0	9	3
5170	5170	1	6	5
5171	5171	0	9	4
5172	5172	0	9	3
5173	5173	1	8	3
5174	5174	0	6	4
5175	5175	1	9	3
5176	5176	0	9	6
5177	5177	0	7	1
5178	5178	0	6	1
5179	5179	0	7	3
5180	5180	1	7	2
5181	5181	1	9	6
5182	5182	1	8	5
5183	5183	1	8	5
5184	5184	0	9	7
5185	5185	1	9	5
5186	5186	0	9	7
5187	5187	1	7	3
5188	5188	0	9	3
5189	5189	0	8	7
5190	5190	0	8	4
5191	5191	1	7	5
5192	5192	0	6	2
5193	5193	0	7	3
5194	5194	0	7	1
5195	5195	1	9	2
5196	5196	0	8	4
5197	5197	0	6	7
5198	5198	0	7	3
5199	5199	0	7	1
5200	5200	0	8	3
5201	5201	1	8	1
5202	5202	0	7	1
5203	5203	1	8	4
5204	5204	0	6	3
5205	5205	0	7	4
5206	5206	0	8	3
5207	5207	0	6	5
5208	5208	0	7	1
5209	5209	0	9	3
5210	5210	0	7	6
5211	5211	1	9	5
5212	5212	0	8	4
5213	5213	0	7	2
5214	5214	0	6	4
5215	5215	1	7	7
5216	5216	0	8	6
5217	5217	1	9	5
5218	5218	0	6	3
5219	5219	1	7	7
5220	5220	0	7	5
5221	5221	0	9	6
5222	5222	1	8	6
5223	5223	1	6	3
5224	5224	1	9	6
5225	5225	0	8	6
5226	5226	0	7	1
5227	5227	0	6	5
5228	5228	1	7	7
5229	5229	1	8	7
5230	5230	0	7	4
5231	5231	1	6	6
5232	5232	1	9	6
5233	5233	0	6	4
5234	5234	0	6	2
5235	5235	1	8	1
5236	5236	1	6	3
5237	5237	0	6	2
5238	5238	1	9	4
5239	5239	1	9	6
5240	5240	0	8	4
5241	5241	1	6	4
5242	5242	0	8	4
5243	5243	0	9	2
5244	5244	0	7	6
5245	5245	1	9	1
5246	5246	1	9	2
5247	5247	1	7	7
5248	5248	1	8	7
5249	5249	1	9	5
5250	5250	0	7	7
5251	5251	1	8	3
5252	5252	1	7	3
5253	5253	0	7	1
5254	5254	1	9	6
5255	5255	0	8	2
5256	5256	1	6	2
5257	5257	0	9	5
5258	5258	1	7	3
5259	5259	1	8	4
5260	5260	0	8	2
5261	5261	1	9	6
5262	5262	1	9	2
5263	5263	0	8	5
5264	5264	0	7	5
5265	5265	0	9	6
5266	5266	1	8	2
5267	5267	0	8	7
5268	5268	1	9	6
5269	5269	1	6	5
5270	5270	0	8	4
5271	5271	1	9	6
5272	5272	1	7	4
5273	5273	0	9	6
5274	5274	1	9	2
5275	5275	0	7	4
5276	5276	0	8	5
5277	5277	1	6	4
5278	5278	0	7	7
5279	5279	0	6	4
5280	5280	0	6	5
5281	5281	0	7	3
5282	5282	0	6	1
5283	5283	1	7	4
5284	5284	0	8	3
5285	5285	1	6	3
5286	5286	0	9	6
5287	5287	1	6	4
5288	5288	0	6	4
5289	5289	0	6	4
5290	5290	0	7	3
5291	5291	1	8	7
5292	5292	1	7	4
5293	5293	0	8	3
5294	5294	0	9	5
5295	5295	1	9	2
5296	5296	0	9	1
5297	5297	0	9	2
5298	5298	1	8	4
5299	5299	1	8	3
5300	5300	1	7	1
5301	5301	1	7	3
5302	5302	1	7	3
5303	5303	0	6	5
5304	5304	0	9	6
5305	5305	0	9	5
5306	5306	0	7	1
5307	5307	0	8	3
5308	5308	0	7	7
5309	5309	0	7	2
5310	5310	1	7	3
5311	5311	1	7	2
5312	5312	1	7	3
5313	5313	0	7	3
5314	5314	1	7	5
5315	5315	0	7	7
5316	5316	0	9	7
5317	5317	0	7	4
5318	5318	0	8	1
5319	5319	0	9	4
5320	5320	1	9	2
5321	5321	1	7	2
5322	5322	1	6	3
5323	5323	1	6	1
5324	5324	0	7	1
5325	5325	0	6	4
5326	5326	0	7	2
5327	5327	1	6	5
5328	5328	0	9	6
5329	5329	1	6	3
5330	5330	0	6	6
5331	5331	0	8	2
5332	5332	0	6	7
5333	5333	1	7	7
5334	5334	1	7	1
5335	5335	0	8	7
5336	5336	0	6	7
5337	5337	1	7	4
5338	5338	0	8	1
5339	5339	1	7	7
5340	5340	1	6	6
5341	5341	0	9	1
5342	5342	1	7	4
5343	5343	1	6	1
5344	5344	1	8	7
5345	5345	0	6	2
5346	5346	0	8	4
5347	5347	1	8	6
5348	5348	1	8	6
5349	5349	0	9	3
5350	5350	0	8	7
5351	5351	1	9	4
5352	5352	0	6	2
5353	5353	0	6	7
5354	5354	1	8	7
5355	5355	0	6	5
5356	5356	1	7	6
5357	5357	0	6	7
5358	5358	0	9	3
5359	5359	0	7	3
5360	5360	1	8	7
5361	5361	1	6	1
5362	5362	1	8	3
5363	5363	0	6	2
5364	5364	0	9	4
5365	5365	0	9	3
5366	5366	1	7	5
5367	5367	1	6	7
5368	5368	0	7	1
5369	5369	0	7	5
5370	5370	1	8	4
5371	5371	1	7	6
5372	5372	1	6	4
5373	5373	1	6	3
5374	5374	0	8	2
5375	5375	0	9	2
5376	5376	0	8	2
5377	5377	1	9	3
5378	5378	1	6	1
5379	5379	1	7	6
5380	5380	1	6	3
5381	5381	1	8	4
5382	5382	0	9	1
5383	5383	0	8	3
5384	5384	1	7	2
5385	5385	1	9	6
5386	5386	1	9	1
5387	5387	0	6	3
5388	5388	0	6	2
5389	5389	0	8	3
5390	5390	0	8	6
5391	5391	1	9	2
5392	5392	1	9	3
5393	5393	1	7	4
5394	5394	1	9	6
5395	5395	0	6	6
5396	5396	0	7	4
5397	5397	0	7	4
5398	5398	1	8	1
5399	5399	1	8	3
5400	5400	0	6	1
5401	5401	1	6	1
5402	5402	1	7	1
5403	5403	0	6	3
5404	5404	0	9	5
5405	5405	0	7	3
5406	5406	0	9	5
5407	5407	1	7	7
5408	5408	0	9	3
5409	5409	0	6	6
5410	5410	0	6	1
5411	5411	0	8	5
5412	5412	0	9	7
5413	5413	0	7	7
5414	5414	1	9	1
5415	5415	1	7	7
5416	5416	0	8	1
5417	5417	1	9	4
5418	5418	0	8	1
5419	5419	0	7	7
5420	5420	1	9	1
5421	5421	0	9	7
5422	5422	0	7	2
5423	5423	0	6	2
5424	5424	0	9	3
5425	5425	0	8	6
5426	5426	0	8	2
5427	5427	1	7	3
5428	5428	0	6	1
5429	5429	1	7	3
5430	5430	0	8	7
5431	5431	0	7	5
5432	5432	0	9	4
5433	5433	1	8	5
5434	5434	0	6	7
5435	5435	0	7	3
5436	5436	0	7	4
5437	5437	1	9	6
5438	5438	1	7	7
5439	5439	1	8	2
5440	5440	0	9	1
5441	5441	1	6	4
5442	5442	1	7	3
5443	5443	0	7	6
5444	5444	1	8	5
5445	5445	1	7	6
5446	5446	0	8	6
5447	5447	1	9	7
5448	5448	1	7	1
5449	5449	0	6	7
5450	5450	0	9	5
5451	5451	0	6	4
5452	5452	0	8	4
5453	5453	1	8	7
5454	5454	0	8	5
5455	5455	1	6	3
5456	5456	1	6	6
5457	5457	1	7	2
5458	5458	0	8	7
5459	5459	1	9	7
5460	5460	0	8	7
5461	5461	1	8	3
5462	5462	1	9	1
5463	5463	1	8	2
5464	5464	0	6	7
5465	5465	1	7	4
5466	5466	1	7	5
5467	5467	0	8	6
5468	5468	1	7	5
5469	5469	1	7	2
5470	5470	0	6	6
5471	5471	1	7	5
5472	5472	1	6	1
5473	5473	1	9	1
5474	5474	0	6	1
5475	5475	1	7	2
5476	5476	1	8	7
5477	5477	0	7	7
5478	5478	0	7	4
5479	5479	0	8	6
5480	5480	0	9	7
5481	5481	0	8	2
5482	5482	0	7	1
5483	5483	1	8	6
5484	5484	0	8	5
5485	5485	0	8	4
5486	5486	0	6	2
5487	5487	1	7	1
5488	5488	0	7	4
5489	5489	0	7	4
