,Id,Genere,FranjaEdat,NumVoluntariats,Social,Cultural,Ambiental,Educatiu
7373,7373,1,9,2,1,1,0,1
3712,3712,0,6,2,0,0,1,0
7129,7129,0,8,1,0,1,0,0
2203,2203,0,6,3,0,0,1,1
3762,3762,1,8,5,0,0,1,0
2117,2117,0,6,4,1,1,0,0
5082,5082,0,9,5,0,1,0,0
4925,4925,0,7,1,0,0,0,0
7584,7584,0,8,1,0,1,0,0
3066,3066,0,6,5,0,1,0,1
3438,3438,0,6,2,1,1,1,1
8208,8208,1,8,0,0,1,1,0
5714,5714,1,6,3,0,0,0,0
7711,7711,1,6,0,1,1,0,0
1497,1497,0,8,5,0,1,0,1
4248,4248,0,8,6,1,1,0,0
7774,7774,1,7,0,0,1,1,0
6316,6316,0,9,2,1,1,0,0
6143,6143,0,9,6,0,0,1,0
8069,8069,0,6,1,0,1,1,0
3261,3261,1,7,3,1,0,0,1
6562,6562,0,8,2,1,0,0,1
549,549,1,6,0,0,1,1,0
5586,5586,1,8,3,0,0,0,0
1675,1675,1,8,1,0,1,0,0
2200,2200,0,6,5,0,0,0,0
7167,7167,0,9,2,0,1,0,1
6485,6485,0,7,3,1,1,0,0
3665,3665,0,8,7,0,0,0,1
8202,8202,0,6,0,1,1,1,0
7468,7468,0,9,1,1,1,0,1
2198,2198,1,7,4,0,1,1,1
3165,3165,0,7,5,1,1,0,1
1582,1582,1,7,3,0,1,0,0
4869,4869,0,7,1,1,1,0,0
898,898,2,8,8,0,0,1,1
5239,5239,1,8,5,1,1,0,0
3194,3194,1,6,4,0,1,0,0
1156,1156,0,6,3,1,1,1,1
1521,1521,1,7,1,0,1,0,1
4832,4832,0,7,4,1,0,0,1
6701,6701,1,9,2,0,0,1,0
3893,3893,1,6,3,0,0,0,1
1060,1060,1,6,0,1,1,0,1
6465,6465,0,9,2,0,1,1,0
1530,1530,0,8,4,0,1,0,0
5793,5793,1,9,3,1,1,0,0
1018,1018,0,6,6,0,1,1,1
4413,4413,0,7,6,1,1,1,1
3383,3383,0,7,2,1,0,1,0
7967,7967,1,8,2,1,1,0,0
5215,5215,0,9,3,1,0,1,0
3011,3011,0,7,4,1,0,0,0
1128,1128,1,6,4,0,1,1,0
8057,8057,1,8,0,1,1,1,0
1424,1424,0,6,5,0,0,1,0
3648,3648,1,6,7,0,1,0,1
1557,1557,0,7,4,1,0,1,0
3206,3206,1,6,3,0,0,1,1
5051,5051,0,8,1,1,1,0,0
185,185,1,9,3,1,1,0,1
2810,2810,1,6,2,0,0,0,0
3982,3982,0,8,5,0,0,1,0
4111,4111,1,8,4,1,0,0,1
8152,8152,1,7,1,1,1,0,0
3360,3360,1,7,2,0,1,1,0
1839,1839,1,7,2,1,1,0,1
5062,5062,0,9,3,0,1,1,0
7849,7849,1,8,1,1,1,1,0
6919,6919,0,9,3,1,1,1,1
434,434,0,7,2,0,1,0,0
4327,4327,0,8,1,0,1,0,1
7533,7533,0,6,0,1,1,1,0
5871,5871,0,7,5,0,1,1,0
2738,2738,1,7,4,1,1,0,0
7847,7847,1,7,0,0,1,1,0
1551,1551,0,7,5,0,1,1,1
1132,1132,0,8,3,1,1,1,0
5885,5885,1,9,6,1,1,1,0
7826,7826,0,6,1,0,1,0,0
6081,6081,0,9,2,1,1,1,0
376,376,1,8,5,1,0,1,0
7788,7788,0,8,0,1,1,1,0
5825,5825,0,7,3,1,1,1,0
4164,4164,0,7,6,1,1,0,0
1301,1301,1,7,5,0,0,0,0
4688,4688,1,8,6,1,1,0,0
2875,2875,1,7,2,0,1,1,1
2424,2424,1,6,5,0,0,1,1
1300,1300,0,8,7,1,0,1,0
3644,3644,1,8,6,0,0,1,0
6298,6298,0,7,4,1,1,1,0
342,342,0,8,3,1,0,1,0
2937,2937,1,6,3,0,0,0,1
2294,2294,1,7,4,1,1,1,1
2926,2926,0,7,5,1,0,0,0
5969,5969,0,6,3,0,1,0,0
5764,5764,1,7,5,1,0,0,0
5743,5743,1,9,4,0,0,1,0
2991,2991,0,6,2,1,1,1,1
5080,5080,0,9,3,1,1,1,0
483,483,0,8,2,1,0,0,0
6345,6345,1,6,3,1,0,1,0
4314,4314,1,8,7,1,0,0,0
3602,3602,1,6,4,0,0,1,0
7821,7821,1,6,0,0,1,0,0
6686,6686,1,8,3,1,0,0,0
3924,3924,0,6,3,1,0,0,1
8097,8097,0,6,1,1,1,1,0
6624,6624,1,8,0,1,0,0,0
4222,4222,1,7,5,0,1,0,1
2538,2538,1,7,4,1,1,0,1
6231,6231,0,7,3,0,0,0,0
3257,3257,1,7,4,1,0,0,0
3717,3717,0,7,5,0,1,0,0
7024,7024,0,8,1,0,1,0,1
4974,4974,1,8,3,1,1,1,0
6840,6840,0,9,3,1,1,1,0
4985,4985,0,8,5,0,1,0,1
1201,1201,1,8,6,1,1,1,1
6375,6375,1,7,6,1,0,0,0
4298,4298,0,7,7,1,1,1,0
6720,6720,0,9,3,0,1,1,1
6893,6893,0,8,0,1,1,0,0
7790,7790,0,7,2,1,1,1,0
3088,3088,0,6,2,1,0,0,0
358,358,1,6,5,0,1,0,1
4910,4910,0,6,5,0,0,0,1
6216,6216,0,6,6,0,1,1,0
7651,7651,0,6,0,0,1,1,0
8119,8119,0,6,1,1,1,1,0
2013,2013,0,6,2,1,1,1,0
7622,7622,0,6,0,1,1,0,0
5444,5444,0,7,3,0,0,1,0
5025,5025,0,7,3,0,0,1,0
2627,2627,0,7,4,1,0,0,1
1193,1193,0,6,0,0,1,0,0
2798,2798,1,7,4,0,1,0,0
5314,5314,1,7,3,1,1,0,0
3359,3359,1,6,2,0,1,0,0
2004,2004,1,6,4,0,0,0,0
6859,6859,0,9,0,1,1,1,1
5662,5662,1,8,1,1,0,1,0
2928,2928,1,6,5,0,0,0,1
1431,1431,1,8,1,0,1,0,1
998,998,2,8,3,0,1,0,1
3365,3365,1,6,2,0,0,0,0
391,391,0,8,3,0,0,1,0
4731,4731,0,8,6,0,1,1,1
7430,7430,1,9,0,1,1,1,1
3078,3078,1,6,4,1,0,0,0
1575,1575,0,8,4,0,1,1,1
5949,5949,0,9,2,1,0,1,0
2482,2482,0,6,3,0,0,0,1
6467,6467,0,7,1,0,0,1,0
2753,2753,0,7,5,1,0,1,0
822,822,0,8,1,0,1,0,0
4723,4723,1,8,6,0,1,1,0
4485,4485,1,8,7,1,1,0,1
7796,7796,0,8,0,1,1,1,0
6131,6131,1,8,1,1,1,0,0
1270,1270,1,8,9,0,0,1,0
8173,8173,0,7,1,1,1,0,0
3860,3860,1,8,1,0,0,0,1
5791,5791,0,6,1,1,1,0,0
6770,6770,1,9,2,0,0,1,1
3878,3878,1,7,2,1,1,0,0
175,175,0,7,2,0,1,1,0
5769,5769,0,6,6,0,0,1,0
5759,5759,1,7,5,0,0,1,0
6211,6211,0,9,6,0,1,0,0
6449,6449,1,8,5,1,1,1,0
7946,7946,0,8,1,0,1,1,0
1380,1380,1,7,5,1,1,0,1
5721,5721,0,6,6,0,1,1,0
5081,5081,0,7,2,1,0,1,0
5214,5214,0,6,6,0,0,1,0
1613,1613,1,7,1,1,0,0,0
3954,3954,1,7,5,1,1,1,1
3721,3721,0,7,1,0,1,0,0
438,438,1,8,3,0,0,1,0
6174,6174,1,9,6,0,0,1,0
5873,5873,0,9,1,1,1,1,0
2879,2879,1,7,5,0,1,0,1
4361,4361,1,7,5,0,0,1,0
5870,5870,0,9,5,0,1,0,0
5796,5796,1,9,2,0,1,0,0
5304,5304,1,8,4,1,1,0,0
815,815,1,6,6,0,0,1,0
7082,7082,1,8,2,1,1,0,1
3073,3073,0,7,3,0,0,0,1
938,938,2,9,14,1,1,1,1
6664,6664,0,9,0,0,0,1,1
3880,3880,0,7,7,1,1,0,1
4573,4573,0,7,4,0,0,0,1
1042,1042,0,7,5,0,0,1,1
1196,1196,1,8,2,0,1,0,0
7987,7987,0,8,0,0,1,1,0
6577,6577,0,8,0,0,0,1,1
5352,5352,1,7,6,1,1,0,0
7432,7432,0,8,1,0,1,0,1
3934,3934,0,7,4,0,0,1,0
65,65,0,8,5,0,1,0,0
7579,7579,0,6,1,1,1,0,0
2463,2463,1,7,4,0,0,1,1
2357,2357,0,7,2,0,0,1,1
7188,7188,1,9,2,0,1,1,0
5134,5134,0,6,5,1,1,1,0
412,412,1,8,2,1,1,1,0
3237,3237,0,7,5,0,1,0,0
7288,7288,1,8,1,1,1,0,0
6423,6423,0,7,5,1,0,0,0
3481,3481,1,6,5,0,1,1,0
4768,4768,0,8,4,0,0,0,1
5119,5119,1,6,6,0,0,0,0
2091,2091,1,7,3,1,0,1,0
2310,2310,0,7,5,1,1,1,1
1755,1755,1,8,3,1,0,0,1
1267,1267,0,6,8,1,0,0,0
4747,4747,0,7,3,0,1,1,0
480,480,1,7,2,0,1,0,1
2074,2074,1,6,2,0,1,1,1
3542,3542,1,8,6,0,1,0,1
7142,7142,0,9,0,0,1,0,1
7320,7320,0,8,1,0,1,1,0
4362,4362,0,8,5,0,1,0,0
7048,7048,1,9,2,0,1,1,0
364,364,1,9,4,0,1,0,0
3568,3568,0,8,7,0,1,1,1
7419,7419,0,9,1,1,1,1,0
1876,1876,1,8,2,0,1,1,1
7955,7955,0,7,2,0,1,1,0
2288,2288,0,7,5,0,1,0,0
5132,5132,0,6,5,0,0,0,0
2063,2063,1,7,4,0,1,1,1
7376,7376,1,9,2,1,1,0,0
575,575,0,8,19,0,0,1,0
5944,5944,1,9,4,1,0,1,0
6771,6771,1,9,2,0,0,1,0
6137,6137,1,9,1,0,1,1,0
7612,7612,1,6,2,1,1,0,0
1236,1236,0,7,1,0,1,1,1
4426,4426,1,8,2,1,1,0,1
5514,5514,1,9,3,0,1,1,0
1611,1611,0,8,5,1,1,0,0
4558,4558,1,6,2,1,1,1,1
3994,3994,0,7,5,0,1,1,0
4618,4618,0,8,1,0,1,0,0
7328,7328,0,9,0,0,1,1,0
6047,6047,1,6,1,1,1,1,0
1024,1024,0,8,1,1,0,0,0
7002,7002,0,8,0,0,0,1,1
6201,6201,1,9,1,0,1,1,0
2706,2706,1,6,4,1,0,1,0
1068,1068,1,8,1,1,1,1,1
4627,4627,0,7,4,1,1,1,0
6314,6314,0,8,1,1,0,1,0
1981,1981,1,7,3,1,1,1,1
1672,1672,1,7,1,0,1,0,1
5077,5077,0,6,5,0,1,0,0
6665,6665,0,8,3,1,0,0,1
7567,7567,0,6,1,1,1,1,0
7835,7835,1,7,2,0,1,1,0
7294,7294,0,9,2,0,1,0,1
2270,2270,1,7,3,0,1,1,1
2320,2320,1,6,2,1,0,1,1
6727,6727,0,9,0,1,1,1,1
3826,3826,0,7,4,1,1,1,1
307,307,1,8,4,0,1,1,0
8,8,0,7,5,0,1,1,1
7692,7692,1,6,2,1,1,1,0
8035,8035,1,6,2,1,1,0,0
3175,3175,0,7,2,1,1,1,1
3084,3084,1,6,5,0,1,0,0
2584,2584,0,7,3,0,1,0,0
7613,7613,1,8,2,1,1,0,0
5300,5300,1,7,6,0,0,1,0
1685,1685,1,7,3,1,0,1,1
8036,8036,1,7,0,0,1,0,0
5124,5124,1,8,5,1,0,1,0
54,54,0,6,5,1,1,0,0
8132,8132,0,8,0,0,1,0,0
1085,1085,1,8,4,0,1,0,0
4018,4018,0,8,3,0,1,0,1
2150,2150,1,7,5,0,0,0,0
5332,5332,0,9,1,0,1,0,0
2851,2851,1,7,4,0,0,0,1
5654,5654,1,6,1,1,1,1,0
93,93,0,9,2,1,0,1,1
139,139,1,8,2,1,0,1,1
1904,1904,0,8,1,0,1,0,0
8056,8056,0,8,1,0,1,0,0
3913,3913,1,7,2,0,1,0,0
1389,1389,0,6,8,0,0,1,0
5279,5279,1,9,1,0,1,0,0
8075,8075,0,8,0,1,1,0,0
4337,4337,0,8,7,1,0,0,0
231,231,1,9,3,1,1,0,0
5853,5853,0,7,4,0,1,1,0
7674,7674,1,7,0,0,1,1,0
2683,2683,1,7,4,1,1,0,0
6367,6367,0,7,6,1,1,0,0
21,21,1,7,4,0,0,0,1
1470,1470,1,7,2,0,0,1,0
7859,7859,1,7,1,0,1,1,0
4908,4908,0,7,2,1,1,1,1
69,69,1,8,2,1,1,0,0
7248,7248,0,8,2,1,1,1,0
3254,3254,1,7,3,0,0,1,0
4355,4355,0,7,7,1,1,0,1
4801,4801,0,7,5,0,0,1,1
1638,1638,0,8,1,1,1,0,1
1581,1581,1,8,5,1,1,0,0
2000,2000,0,8,4,1,1,1,1
470,470,0,8,3,1,1,1,0
7802,7802,0,7,1,0,1,0,0
1887,1887,1,7,1,1,1,1,0
1895,1895,0,8,2,0,1,1,1
7096,7096,1,8,2,1,1,1,0
2426,2426,1,7,4,0,0,1,0
1681,1681,0,8,5,1,1,0,1
2923,2923,1,7,3,0,1,0,0
2335,2335,1,6,4,1,1,1,1
394,394,0,7,5,0,1,0,1
4244,4244,0,8,5,1,0,0,0
5382,5382,0,9,2,0,1,0,0
2260,2260,0,6,5,0,0,1,0
6939,6939,1,8,1,0,1,1,1
7035,7035,1,9,2,1,1,0,1
7731,7731,0,7,0,1,1,0,0
600,600,2,6,18,0,1,0,1
1133,1133,1,8,10,1,1,0,1
6522,6522,0,8,1,1,0,1,1
3301,3301,1,7,4,0,1,0,1
8302,8302,0,7,0,1,1,0,0
4033,4033,0,8,5,1,0,0,1
7794,7794,0,8,2,0,1,1,0
8171,8171,0,8,2,1,1,1,0
1691,1691,1,7,4,1,1,1,0
2025,2025,1,7,4,1,0,0,1
6086,6086,1,9,4,0,0,1,0
7166,7166,1,9,1,1,1,1,0
134,134,1,9,2,0,0,0,0
5006,5006,0,6,4,0,0,0,0
872,872,1,9,9,1,1,0,1
4722,4722,0,8,3,1,1,0,1
6063,6063,1,7,4,0,0,0,0
1410,1410,0,6,9,1,0,1,0
946,946,2,8,19,1,0,1,0
4673,4673,1,6,2,0,0,1,0
6625,6625,1,9,0,1,0,1,1
6688,6688,0,9,3,1,1,0,0
6680,6680,0,8,3,0,0,0,1
955,955,0,8,0,1,0,1,0
3057,3057,1,7,2,1,0,1,1
1735,1735,1,7,2,1,1,1,1
2090,2090,0,6,2,0,0,0,0
4193,4193,1,6,5,1,1,1,1
4849,4849,0,7,7,1,0,0,0
4807,4807,0,8,1,1,0,0,0
6549,6549,1,9,2,1,1,0,1
918,918,2,8,0,1,0,0,1
1445,1445,0,8,8,0,1,1,1
5696,5696,0,8,6,1,1,0,0
2992,2992,1,7,3,1,1,0,0
1306,1306,0,8,9,0,1,1,0
3390,3390,1,7,5,0,1,1,0
2105,2105,0,7,2,1,1,0,1
7555,7555,1,6,2,1,1,1,0
6694,6694,1,8,3,0,0,0,0
351,351,0,8,5,0,0,0,0
7671,7671,1,8,1,0,1,1,0
3886,3886,0,7,7,0,1,0,0
6105,6105,0,6,6,1,0,0,0
7918,7918,1,6,1,1,1,1,0
3355,3355,1,6,5,1,1,0,0
4447,4447,1,8,6,1,1,0,0
2243,2243,0,6,2,0,0,0,0
1545,1545,0,7,2,0,0,0,0
5454,5454,1,6,4,1,0,0,0
7876,7876,1,8,0,0,1,1,0
3808,3808,0,7,5,1,1,1,0
158,158,0,8,2,1,1,0,0
6178,6178,1,8,2,0,0,1,0
5354,5354,1,8,4,1,0,1,0
3585,3585,0,8,7,1,0,1,1
2692,2692,1,7,4,0,0,1,0
551,551,1,6,9,0,1,0,0
6050,6050,0,6,4,1,0,0,0
6737,6737,0,9,0,0,1,0,1
4758,4758,1,8,7,0,0,1,0
4162,4162,1,8,2,1,0,0,1
5297,5297,0,7,5,1,0,1,0
2539,2539,1,6,3,0,1,0,1
7808,7808,0,6,1,0,1,1,0
4932,4932,0,8,3,0,1,0,0
1888,1888,1,8,4,0,1,1,1
4873,4873,1,7,6,1,0,1,1
1455,1455,1,7,1,1,1,1,1
8047,8047,1,8,0,0,1,1,0
1406,1406,1,8,4,1,1,0,0
7372,7372,0,9,0,0,1,1,0
2265,2265,0,7,5,1,0,0,0
589,589,1,8,3,0,0,0,1
7242,7242,1,8,2,1,1,1,0
4329,4329,0,8,4,0,0,1,1
57,57,0,6,4,0,0,0,0
7281,7281,0,9,0,1,1,1,1
3281,3281,0,7,5,0,0,1,0
1401,1401,0,6,2,0,0,1,1
2049,2049,1,7,5,0,1,1,1
2578,2578,1,6,4,0,1,0,0
3747,3747,1,7,7,0,0,1,1
4796,4796,0,6,4,0,0,1,0
657,657,2,8,1,0,0,0,0
2346,2346,0,6,4,1,0,0,0
7494,7494,0,8,2,1,1,1,0
4700,4700,1,8,7,0,0,1,1
844,844,0,7,6,0,0,0,0
6796,6796,1,9,0,1,0,0,0
7066,7066,1,9,1,1,1,0,1
1235,1235,1,7,0,0,1,1,1
3414,3414,0,7,5,0,1,1,0
4449,4449,1,7,2,1,0,0,1
1858,1858,0,8,1,0,0,0,1
1732,1732,1,8,3,0,1,1,1
9,9,0,9,3,0,1,1,0
581,581,0,9,19,0,1,0,1
6708,6708,1,8,3,0,1,1,0
4021,4021,1,8,2,1,1,1,1
305,305,0,6,2,0,1,1,0
4608,4608,0,6,5,0,1,1,0
4235,4235,0,6,6,1,0,1,1
3315,3315,1,7,3,1,1,0,0
4628,4628,1,6,7,0,1,1,0
6301,6301,1,8,6,0,1,0,0
3649,3649,1,7,5,1,0,0,1
5386,5386,1,6,1,0,1,0,0
2866,2866,0,7,5,1,1,1,0
1079,1079,0,7,4,1,0,0,1
2498,2498,1,6,5,1,1,1,1
2273,2273,1,7,3,0,1,0,1
3980,3980,0,6,7,1,0,1,0
5589,5589,1,6,6,0,1,1,0
6368,6368,1,8,3,0,0,1,0
7001,7001,1,8,2,0,1,0,0
2652,2652,0,6,4,0,0,0,1
4534,4534,1,7,7,1,1,0,0
7381,7381,1,9,1,0,1,1,1
1659,1659,1,8,1,0,0,0,0
3524,3524,1,7,7,0,0,0,1
7598,7598,1,7,2,1,1,0,0
302,302,1,9,4,0,1,1,0
3686,3686,0,7,3,0,0,0,0
4108,4108,0,8,2,0,1,1,0
873,873,2,6,1,1,1,1,1
2884,2884,0,7,2,0,0,0,0
7932,7932,1,8,2,0,1,1,0
4775,4775,1,6,3,1,0,0,1
1856,1856,0,7,5,0,1,1,0
5361,5361,1,9,3,1,0,1,0
8241,8241,1,7,1,0,1,0,0
2376,2376,0,7,4,1,1,1,1
7520,7520,0,7,2,1,1,1,0
5968,5968,0,6,1,0,1,0,0
597,597,1,7,11,0,0,1,0
5364,5364,0,7,4,0,0,0,0
7443,7443,1,8,0,1,1,1,0
6692,6692,0,9,0,1,0,1,1
2673,2673,1,7,2,1,1,0,0
4621,4621,1,6,1,0,0,0,0
4366,4366,1,8,2,1,1,1,1
3325,3325,0,7,4,1,0,1,0
6706,6706,1,8,3,1,1,0,0
4924,4924,1,7,3,1,1,1,1
5347,5347,0,6,3,1,1,1,0
6220,6220,1,9,2,0,1,0,0
4477,4477,0,7,2,1,0,1,1
3334,3334,1,7,3,1,0,1,1
4975,4975,0,8,4,1,1,0,0
4100,4100,0,8,7,1,1,1,0
896,896,2,9,3,0,0,0,1
4583,4583,1,6,5,0,0,1,0
4208,4208,0,7,5,0,1,1,1
4783,4783,1,8,3,0,0,1,0
4270,4270,0,7,3,1,1,1,0
5325,5325,1,8,6,1,0,1,0
3710,3710,0,8,1,1,1,0,0
4237,4237,1,6,6,1,0,1,1
3872,3872,0,6,4,0,0,0,1
6972,6972,1,9,1,0,0,1,1
3642,3642,1,6,1,1,1,1,0
7409,7409,0,9,0,1,1,1,0
5162,5162,0,7,3,0,0,1,0
8072,8072,1,8,0,1,1,1,0
4465,4465,0,7,1,0,0,0,1
5207,5207,0,7,4,0,1,0,0
1287,1287,0,7,6,1,0,1,0
3174,3174,1,6,3,0,0,1,0
2830,2830,0,6,4,0,0,0,1
7219,7219,0,8,0,1,1,0,1
5857,5857,1,7,5,1,1,0,0
1814,1814,0,7,4,1,0,0,1
2166,2166,1,6,4,1,1,1,0
6258,6258,0,8,1,1,0,0,0
1140,1140,1,6,3,0,0,0,1
5640,5640,0,6,4,0,0,1,0
1890,1890,1,7,4,0,0,0,0
4620,4620,0,8,6,0,1,0,0
5762,5762,1,8,3,1,1,1,0
4436,4436,1,8,1,1,1,1,1
3911,3911,0,6,5,0,1,0,0
7499,7499,0,8,2,1,1,1,0
2464,2464,1,7,5,0,1,0,0
2781,2781,0,7,4,0,1,1,0
1464,1464,1,7,10,1,0,0,0
3763,3763,0,7,6,0,0,0,0
3386,3386,1,7,5,0,0,1,1
8013,8013,1,6,2,0,1,1,0
1869,1869,1,8,3,1,0,1,1
6617,6617,1,8,2,1,1,0,0
7073,7073,0,9,2,0,1,1,0
3594,3594,0,8,5,1,1,0,1
3681,3681,1,7,4,0,1,0,1
4251,4251,0,6,3,1,0,0,0
7153,7153,1,9,2,0,1,0,0
2218,2218,0,6,4,1,1,0,0
4475,4475,0,7,2,0,1,1,0
6230,6230,0,6,4,1,1,0,0
1756,1756,0,8,5,1,0,1,1
3113,3113,1,6,5,1,1,1,0
6400,6400,1,9,3,0,0,1,0
5934,5934,0,8,4,1,1,1,0
7101,7101,1,8,1,0,1,1,0
6480,6480,0,7,2,1,1,1,0
6913,6913,1,9,0,1,0,1,0
2371,2371,1,6,5,1,0,0,1
6311,6311,0,7,5,0,0,0,0
5230,5230,1,9,2,0,0,1,0
1498,1498,0,7,6,0,0,1,0
3565,3565,0,6,4,0,1,0,1
3832,3832,1,7,1,1,0,1,1
3446,3446,0,6,4,1,1,1,0
3018,3018,0,6,5,1,1,1,1
6538,6538,1,8,2,1,1,1,0
2361,2361,0,7,5,1,1,1,0
6199,6199,1,9,5,0,0,0,0
7562,7562,0,7,0,1,1,1,0
5220,5220,0,6,4,1,0,1,0
926,926,1,6,3,1,1,0,1
5357,5357,0,6,4,0,1,0,0
6074,6074,0,6,2,0,1,0,0
5327,5327,1,6,3,0,1,1,0
5385,5385,0,9,4,0,1,0,0
2185,2185,0,6,5,0,0,0,1
5763,5763,0,9,1,1,0,1,0
1073,1073,1,6,5,1,0,0,1
5298,5298,0,8,5,1,0,1,0
298,298,0,7,4,0,1,1,0
6857,6857,1,9,1,0,0,1,1
7297,7297,1,8,0,0,1,1,0
7648,7648,0,6,0,0,1,1,0
4588,4588,0,8,5,1,0,1,0
2575,2575,1,6,2,1,0,0,0
4351,4351,1,6,6,0,0,1,1
3504,3504,1,6,7,1,0,1,0
6403,6403,1,6,3,1,0,0,0
441,441,1,6,4,1,1,0,0
550,550,0,7,3,1,1,0,0
7086,7086,1,8,1,1,1,1,1
916,916,0,6,17,1,0,0,0
4892,4892,0,7,5,1,0,0,0
1299,1299,1,6,1,0,0,0,1
803,803,0,7,15,0,1,1,0
4929,4929,1,8,5,0,0,0,0
2514,2514,0,6,5,1,0,1,0
2596,2596,1,6,5,0,0,0,1
7679,7679,1,8,0,0,1,0,0
7921,7921,1,8,1,1,1,0,0
3016,3016,1,7,5,0,0,1,0
8001,8001,1,6,2,0,1,1,0
1966,1966,0,8,4,1,1,0,0
7020,7020,1,8,0,1,1,0,0
5961,5961,0,8,4,1,0,1,0
6154,6154,1,8,2,0,1,1,0
1666,1666,1,7,4,0,0,0,1
851,851,1,9,8,1,1,1,1
4532,4532,0,7,5,0,0,0,1
1152,1152,1,6,2,0,0,1,0
2504,2504,0,7,4,0,0,0,0
5146,5146,1,7,3,0,0,1,0
18,18,1,9,4,1,1,0,0
7629,7629,0,7,2,0,1,0,0
6987,6987,1,9,3,0,1,1,0
6136,6136,1,8,5,1,0,0,0
2890,2890,0,6,3,1,0,1,0
5098,5098,1,7,3,0,1,1,0
1377,1377,1,8,3,1,1,0,0
3275,3275,1,7,4,1,1,0,1
1738,1738,1,7,5,0,1,1,0
4191,4191,1,7,3,1,0,0,1
604,604,1,7,7,0,1,1,1
5170,5170,0,8,3,1,1,1,0
5820,5820,0,8,2,1,0,0,0
2219,2219,1,6,4,0,1,1,1
3985,3985,0,8,1,0,1,1,0
3102,3102,0,7,4,0,1,0,0
7476,7476,1,9,1,0,1,0,0
8073,8073,1,7,0,1,1,0,0
6413,6413,0,8,1,1,0,1,0
2280,2280,0,6,5,1,0,0,1
2104,2104,0,6,3,0,0,1,0
4764,4764,0,8,7,1,0,1,1
3853,3853,0,6,6,0,0,0,1
6117,6117,1,7,6,1,0,1,0
3143,3143,1,6,3,1,1,1,1
6760,6760,1,9,0,0,0,1,0
5038,5038,0,9,5,0,1,1,0
4581,4581,1,6,6,0,0,1,0
1363,1363,1,7,4,0,1,1,0
87,87,1,6,4,1,0,0,0
4014,4014,0,8,7,0,0,1,0
6093,6093,0,6,6,0,1,0,0
2380,2380,1,6,4,1,1,1,1
1226,1226,0,8,2,1,1,1,1
1995,1995,1,7,5,0,1,1,0
2400,2400,1,7,2,0,1,0,0
2632,2632,1,7,4,0,0,0,1
1502,1502,1,8,9,1,0,1,1
5198,5198,1,6,3,1,1,1,0
6894,6894,0,8,3,0,1,0,1
127,127,1,7,4,1,1,0,1
5245,5245,0,6,3,0,0,1,0
5919,5919,1,7,2,1,1,0,0
2945,2945,0,7,5,0,0,0,1
6242,6242,1,6,2,0,1,0,0
590,590,0,9,9,1,1,1,1
7056,7056,0,9,0,1,1,0,0
8064,8064,1,7,0,1,1,1,0
1345,1345,0,7,1,0,0,0,0
987,987,2,6,4,1,0,1,0
5631,5631,1,9,1,0,1,1,0
3905,3905,0,6,5,0,0,0,0
2768,2768,0,7,4,0,1,0,1
2624,2624,1,7,5,0,0,1,1
5503,5503,1,6,5,1,0,0,0
1797,1797,0,7,5,0,0,1,0
8002,8002,1,7,1,0,1,1,0
1868,1868,0,7,5,1,1,1,1
2850,2850,0,7,2,1,1,1,0
3482,3482,1,7,5,0,1,0,0
5069,5069,0,6,1,0,1,1,0
798,798,0,8,2,0,0,0,0
3216,3216,1,7,2,1,0,1,1
7205,7205,1,9,0,1,1,0,0
7949,7949,0,6,2,0,1,1,0
6358,6358,1,6,6,0,0,0,0
4192,4192,0,7,6,0,1,1,1
2609,2609,1,6,3,1,0,1,0
2968,2968,0,6,3,0,1,1,1
4695,4695,1,8,4,1,0,1,0
5700,5700,0,7,5,0,0,1,0
7265,7265,0,9,0,1,1,0,0
506,506,2,9,19,1,1,0,0
5149,5149,0,9,2,0,1,0,0
2441,2441,1,6,4,0,1,0,0
4207,4207,1,6,4,0,0,1,1
4750,4750,0,8,1,0,0,1,1
2921,2921,1,6,3,1,0,1,1
3503,3503,0,6,3,1,1,0,1
1696,1696,0,7,4,0,0,0,1
6017,6017,0,7,3,0,0,1,0
7202,7202,1,8,1,0,1,0,1
6172,6172,0,9,5,0,1,0,0
1886,1886,1,8,5,1,1,0,0
5982,5982,1,9,1,1,0,0,0
944,944,2,9,16,1,0,1,1
4634,4634,1,7,2,0,1,1,0
5391,5391,0,9,2,0,1,0,0
5827,5827,0,9,2,1,0,0,0
1573,1573,0,7,3,1,1,1,1
5137,5137,0,9,5,0,0,0,0
7852,7852,0,6,1,0,1,0,0
3988,3988,1,6,4,0,0,1,1
6468,6468,1,9,2,1,0,1,0
7075,7075,1,9,0,1,1,1,1
7833,7833,0,8,2,1,1,0,0
6446,6446,1,8,1,0,1,0,0
7099,7099,1,8,2,1,1,1,0
4675,4675,1,6,6,0,1,1,1
6179,6179,1,6,3,0,0,1,0
3336,3336,0,7,5,1,0,1,1
7647,7647,1,6,1,1,1,0,0
7942,7942,1,6,0,1,1,1,0
5143,5143,1,6,2,1,0,0,0
2365,2365,0,7,3,0,1,1,0
762,762,2,8,4,1,0,0,0
2192,2192,0,7,3,0,0,0,1
1478,1478,0,6,5,0,0,0,1
2333,2333,0,7,5,1,0,1,1
4226,4226,1,6,3,0,1,1,0
7259,7259,1,9,0,1,1,1,1
7860,7860,1,8,2,0,1,1,0
1276,1276,0,7,9,1,0,1,1
